Id,Expected
train_8458,stained_glass
train_8459,vault
train_8460,gargoyle
train_8461,column
train_8462,vault
train_8463,gargoyle
train_8464,column
train_8465,altar
train_8466,gargoyle
train_8467,altar
train_8468,altar
train_8469,gargoyle
train_8470,gargoyle
train_8471,bell_tower
train_8472,gargoyle
train_8473,gargoyle
train_8474,dome_outer
train_8475,stained_glass
train_8476,stained_glass
train_8477,gargoyle
train_8478,vault
train_8479,column
train_8480,gargoyle
train_8481,bell_tower
train_8482,apse
train_8483,stained_glass
train_8484,bell_tower
train_8485,gargoyle
train_8486,apse
train_8487,column
train_8488,dome_outer
train_8489,bell_tower
train_8490,gargoyle
train_8491,gargoyle
train_8492,vault
train_8493,gargoyle
train_8494,bell_tower
train_8495,column
train_8496,gargoyle
train_8497,column
train_8498,gargoyle
train_8499,dome_inner
train_8500,column
train_8501,column
train_8502,gargoyle
train_8503,dome_outer
train_8504,gargoyle
train_8505,apse
train_8506,dome_inner
train_8507,column
train_8508,column
train_8509,column
train_8510,bell_tower
train_8511,bell_tower
train_8512,stained_glass
train_8513,bell_tower
train_8514,gargoyle
train_8515,bell_tower
train_8516,bell_tower
train_8517,vault
train_8518,dome_outer
train_8519,column
train_8520,dome_outer
train_8521,dome_outer
train_8522,column
train_8523,column
train_8524,column
train_8525,dome_inner
train_8526,flying_buttress
train_8527,gargoyle
train_8528,stained_glass
train_8529,stained_glass
train_8530,gargoyle
train_8531,column
train_8532,dome_inner
train_8533,vault
train_8534,vault
train_8535,column
train_8536,stained_glass
train_8537,gargoyle
train_8538,apse
train_8539,column
train_8540,bell_tower
train_8541,vault
train_8542,apse
train_8543,gargoyle
train_8544,dome_inner
train_8545,gargoyle
train_8546,column
train_8547,column
train_8548,stained_glass
train_8549,stained_glass
train_8550,bell_tower
train_8551,stained_glass
train_8552,column
train_8553,altar
train_8554,stained_glass
train_8555,column
train_8556,column
train_8557,bell_tower
train_8558,vault
train_8559,vault
train_8560,altar
train_8561,dome_inner
train_8562,column
train_8563,stained_glass
train_8564,dome_inner
train_8565,apse
train_8566,apse
train_8567,column
train_8568,column
train_8569,column
train_8570,column
train_8571,altar
train_8572,column
train_8573,dome_inner
train_8574,column
train_8575,apse
train_8576,flying_buttress
train_8577,column
train_8578,gargoyle
train_8579,bell_tower
train_8580,column
train_8581,column
train_8582,column
train_8583,gargoyle
train_8584,bell_tower
train_8585,column
train_8586,column
train_8587,dome_inner
train_8588,gargoyle
train_8589,dome_inner
train_8590,apse
train_8591,dome_inner
train_8592,vault
train_8593,stained_glass
train_8594,dome_outer
train_8595,column
train_8596,bell_tower
train_8597,gargoyle
train_8598,gargoyle
train_8599,bell_tower
train_8600,column
train_8601,dome_outer
train_8602,gargoyle
train_8603,altar
train_8604,flying_buttress
train_8605,flying_buttress
train_8606,gargoyle
train_8607,apse
train_8608,altar
train_8609,vault
train_8610,altar
train_8611,vault
train_8612,vault
train_8613,vault
train_8614,bell_tower
train_8615,vault
train_8616,vault
train_8617,vault
train_8618,vault
train_8619,gargoyle
train_8620,dome_inner
train_8621,column
train_8622,dome_inner
train_8623,column
train_8624,dome_outer
train_8625,column
train_8626,altar
train_8627,stained_glass
train_8628,column
train_8629,column
train_8630,gargoyle
train_8631,column
train_8632,vault
train_8633,bell_tower
train_8634,bell_tower
train_8635,apse
train_8636,gargoyle
train_8637,gargoyle
train_8638,gargoyle
train_8639,vault
train_8640,dome_outer
train_8641,dome_outer
train_8642,dome_outer
train_8643,dome_outer
train_8644,vault
train_8645,vault
train_8646,stained_glass
train_8647,column
train_8648,dome_outer
train_8649,stained_glass
train_8650,dome_outer
train_8651,column
train_8652,stained_glass
train_8653,apse
train_8654,apse
train_8655,stained_glass
train_8656,vault
train_8657,bell_tower
train_8658,apse
train_8659,gargoyle
train_8660,dome_outer
train_8661,gargoyle
train_8662,stained_glass
train_8663,gargoyle
train_8664,column
train_8665,gargoyle
train_8666,column
train_8667,stained_glass
train_8668,column
train_8669,vault
train_8670,dome_inner
train_8671,column
train_8672,gargoyle
train_8673,bell_tower
train_8674,stained_glass
train_8675,gargoyle
train_8676,bell_tower
train_8677,vault
train_8678,bell_tower
train_8679,vault
train_8680,column
train_8681,bell_tower
train_8682,gargoyle
train_8683,stained_glass
train_8684,stained_glass
train_8685,vault
train_8686,altar
train_8687,dome_outer
train_8688,stained_glass
train_8689,altar
train_8690,bell_tower
train_8691,altar
train_8692,apse
train_8693,stained_glass
train_8694,vault
train_8695,bell_tower
train_8696,column
train_8697,apse
train_8698,gargoyle
train_8699,altar
train_8700,bell_tower
train_8701,dome_outer
train_8702,altar
train_8703,vault
train_8704,vault
train_8705,dome_outer
train_8706,dome_outer
train_8707,gargoyle
train_8708,bell_tower
train_8709,bell_tower
train_8710,bell_tower
train_8711,flying_buttress
train_8712,dome_outer
train_8713,stained_glass
train_8714,gargoyle
train_8715,dome_inner
train_8716,bell_tower
train_8717,dome_inner
train_8718,column
train_8719,altar
train_8720,column
train_8721,bell_tower
train_8722,column
train_8723,vault
train_8724,stained_glass
train_8725,altar
train_8726,vault
train_8727,flying_buttress
train_8728,gargoyle
train_8729,gargoyle
train_8730,stained_glass
train_8731,gargoyle
train_8732,flying_buttress
train_8733,gargoyle
train_8734,gargoyle
train_8735,altar
train_8736,gargoyle
train_8737,gargoyle
train_8738,dome_outer
train_8739,gargoyle
train_8740,dome_outer
train_8741,flying_buttress
train_8742,gargoyle
train_8743,dome_outer
train_8744,vault
train_8745,vault
train_8746,column
train_8747,gargoyle
train_8748,column
train_8749,dome_outer
train_8750,column
train_8751,dome_outer
train_8752,dome_outer
train_8753,gargoyle
train_8754,dome_inner
train_8755,bell_tower
train_8756,dome_outer
train_8757,column
train_8758,gargoyle
train_8759,stained_glass
train_8760,gargoyle
train_8761,gargoyle
train_8762,gargoyle
train_8763,column
train_8764,dome_outer
train_8765,vault
train_8766,gargoyle
train_8767,gargoyle
train_8768,bell_tower
train_8769,column
train_8770,dome_outer
train_8771,flying_buttress
train_8772,column
train_8773,bell_tower
train_8774,column
train_8775,column
train_8776,apse
train_8777,apse
train_8778,altar
train_8779,gargoyle
train_8780,column
train_8781,flying_buttress
train_8782,dome_outer
train_8783,dome_outer
train_8784,vault
train_8785,gargoyle
train_8786,bell_tower
train_8787,dome_outer
train_8788,gargoyle
train_8789,dome_outer
train_8790,dome_outer
train_8791,bell_tower
train_8792,dome_outer
train_8793,column
train_8794,column
train_8795,gargoyle
train_8796,vault
train_8797,dome_outer
train_8798,dome_outer
train_8799,dome_outer
train_8800,bell_tower
train_8801,stained_glass
train_8802,column
train_8803,gargoyle
train_8804,gargoyle
train_8805,dome_outer
train_8806,altar
train_8807,gargoyle
train_8808,stained_glass
train_8809,vault
train_8810,column
train_8811,bell_tower
train_8812,column
train_8813,column
train_8814,dome_inner
train_8815,bell_tower
train_8816,vault
train_8817,stained_glass
train_8818,gargoyle
train_8819,dome_inner
train_8820,column
train_8821,column
train_8822,apse
train_8823,bell_tower
train_8824,vault
train_8825,bell_tower
train_8826,gargoyle
train_8827,bell_tower
train_8828,vault
train_8829,column
train_8830,column
train_8831,altar
train_8832,dome_outer
train_8833,dome_inner
train_8834,gargoyle
train_8835,column
train_8836,stained_glass
train_8837,gargoyle
train_8838,vault
train_8839,dome_outer
train_8840,altar
train_8841,dome_inner
train_8842,gargoyle
train_8843,column
train_8844,dome_inner
train_8845,stained_glass
train_8846,bell_tower
train_8847,flying_buttress
train_8848,flying_buttress
train_8849,gargoyle
train_8850,flying_buttress
train_8851,vault
train_8852,dome_inner
train_8853,column
train_8854,flying_buttress
train_8855,column
train_8856,bell_tower
train_8857,gargoyle
train_8858,column
train_8859,dome_outer
train_8860,vault
train_8861,gargoyle
train_8862,dome_inner
train_8863,altar
train_8864,column
train_8865,dome_inner
train_8866,stained_glass
train_8867,gargoyle
train_8868,column
train_8869,gargoyle
train_8870,gargoyle
train_8871,stained_glass
train_8872,dome_outer
train_8873,gargoyle
train_8874,bell_tower
train_8875,vault
train_8876,apse
train_8877,gargoyle
train_8878,column
train_8879,column
train_8880,dome_outer
train_8881,bell_tower
train_8882,gargoyle
train_8883,dome_outer
train_8884,vault
train_8885,gargoyle
train_8886,column
train_8887,vault
train_8888,dome_outer
train_8889,gargoyle
train_8890,bell_tower
train_8891,vault
train_8892,apse
train_8893,apse
train_8894,altar
train_8895,gargoyle
train_8896,dome_inner
train_8897,column
train_8898,flying_buttress
train_8899,column
train_8900,dome_outer
train_8901,column
train_8902,column
train_8903,column
train_8904,column
train_8905,apse
train_8906,bell_tower
train_8907,altar
train_8908,column
train_8909,bell_tower
train_8910,stained_glass
train_8911,apse
train_8912,gargoyle
train_8913,column
train_8914,gargoyle
train_8915,gargoyle
train_8916,stained_glass
train_8917,gargoyle
train_8918,column
train_8919,column
train_8920,altar
train_8921,dome_outer
train_8922,gargoyle
train_8923,bell_tower
train_8924,flying_buttress
train_8925,apse
train_8926,stained_glass
train_8927,column
train_8928,altar
train_8929,stained_glass
train_8930,altar
train_8931,flying_buttress
train_8932,column
train_8933,column
train_8934,dome_outer
train_8935,dome_inner
train_8936,stained_glass
train_8937,vault
train_8938,bell_tower
train_8939,dome_outer
train_8940,vault
train_8941,dome_outer
train_8942,gargoyle
train_8943,flying_buttress
train_8944,dome_outer
train_8945,gargoyle
train_8946,vault
train_8947,bell_tower
train_8948,bell_tower
train_8949,altar
train_8950,dome_outer
train_8951,bell_tower
train_8952,vault
train_8953,gargoyle
train_8954,gargoyle
train_8955,apse
train_8956,vault
train_8957,dome_outer
train_8958,bell_tower
train_8959,column
train_8960,column
train_8961,column
train_8962,dome_inner
train_8963,column
train_8964,bell_tower
train_8965,dome_outer
train_8966,dome_outer
train_8967,dome_outer
train_8968,dome_inner
train_8969,column
train_8970,gargoyle
train_8971,gargoyle
train_8972,column
train_8973,altar
train_8974,gargoyle
train_8975,stained_glass
train_8976,apse
train_8977,gargoyle
train_8978,column
train_8979,stained_glass
train_8980,vault
train_8981,stained_glass
train_8982,apse
train_8983,bell_tower
train_8984,apse
train_8985,gargoyle
train_8986,dome_outer
train_8987,flying_buttress
train_8988,vault
train_8989,vault
train_8990,apse
train_8991,dome_inner
train_8992,apse
train_8993,bell_tower
train_8994,column
train_8995,dome_outer
train_8996,vault
train_8997,column
train_8998,dome_outer
train_8999,bell_tower
train_9000,flying_buttress
train_9001,gargoyle
train_9002,stained_glass
train_9003,flying_buttress
train_9004,gargoyle
train_9005,stained_glass
train_9006,bell_tower
train_9007,gargoyle
train_9008,dome_outer
train_9009,gargoyle
train_9010,apse
train_9011,bell_tower
train_9012,flying_buttress
train_9013,vault
train_9014,stained_glass
train_9015,altar
train_9016,column
train_9017,column
train_9018,column
train_9019,apse
train_9020,dome_outer
train_9021,column
train_9022,stained_glass
train_9023,bell_tower
train_9024,bell_tower
train_9025,gargoyle
train_9026,dome_outer
train_9027,bell_tower
train_9028,bell_tower
train_9029,apse
train_9030,dome_outer
train_9031,bell_tower
train_9032,dome_outer
train_9033,stained_glass
train_9034,gargoyle
train_9035,gargoyle
train_9036,gargoyle
train_9037,bell_tower
train_9038,dome_outer
train_9039,column
train_9040,column
train_9041,vault
train_9042,column
train_9043,stained_glass
train_9044,vault
train_9045,gargoyle
train_9046,gargoyle
train_9047,vault
train_9048,bell_tower
train_9049,stained_glass
train_9050,vault
train_9051,vault
train_9052,vault
train_9053,gargoyle
train_9054,column
train_9055,column
train_9056,gargoyle
train_9057,dome_outer
train_9058,altar
train_9059,stained_glass
train_9060,gargoyle
train_9061,altar
train_9062,gargoyle
train_9063,stained_glass
train_9064,column
train_9065,column
train_9066,stained_glass
train_9067,dome_outer
train_9068,gargoyle
train_9069,column
train_9070,dome_outer
train_9071,column
train_9072,gargoyle
train_9073,stained_glass
train_9074,altar
train_9075,bell_tower
train_9076,gargoyle
train_9077,gargoyle
train_9078,gargoyle
train_9079,gargoyle
train_9080,vault
train_9081,altar
train_9082,bell_tower
train_9083,gargoyle
train_9084,dome_inner
train_9085,bell_tower
train_9086,column
train_9087,bell_tower
train_9088,vault
train_9089,column
train_9090,column
train_9091,dome_outer
train_9092,dome_outer
train_9093,gargoyle
train_9094,vault
train_9095,apse
train_9096,altar
train_9097,dome_inner
train_9098,vault
train_9099,vault
train_9100,altar
train_9101,altar
train_9102,gargoyle
train_9103,bell_tower
train_9104,stained_glass
train_9105,bell_tower
train_9106,altar
train_9107,dome_outer
train_9108,bell_tower
train_9109,apse
train_9110,apse
train_9111,apse
train_9112,stained_glass
train_9113,bell_tower
train_9114,gargoyle
train_9115,vault
train_9116,column
train_9117,column
train_9118,stained_glass
train_9119,column
train_9120,gargoyle
train_9121,column
train_9122,column
